age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
47;housemaid;married;secondary;no;3940;yes;no;cellular;30;apr;211;1;87;1;other;no
32;services;single;secondary;no;-23;no;no;cellular;10;jul;182;1;-1;0;unknown;no
58;retired;married;tertiary;no;258;no;yes;cellular;19;aug;285;1;-1;0;unknown;no
49;management;married;tertiary;no;0;no;no;cellular;9;jul;87;1;-1;0;unknown;no
53;management;married;tertiary;no;1624;no;no;cellular;11;nov;166;3;97;7;success;yes
58;technician;married;tertiary;no;883;no;no;cellular;1;jun;373;2;-1;0;unknown;no
69;retired;married;tertiary;no;473;no;no;cellular;20;apr;333;1;-1;0;unknown;no
35;blue-collar;married;secondary;no;305;yes;no;cellular;18;may;7;7;367;25;failure;no
49;blue-collar;married;secondary;no;322;no;no;cellular;14;aug;356;2;-1;0;unknown;no
46;services;married;secondary;no;523;no;no;unknown;15;may;504;3;-1;0;unknown;no
34;management;single;tertiary;no;26575;no;no;cellular;18;nov;93;1;-1;0;unknown;no
31;admin.;single;secondary;no;8626;no;no;cellular;25;may;159;1;111;1;failure;no
43;services;single;secondary;no;2444;no;yes;cellular;2;jun;130;1;-1;0;unknown;no
51;admin.;single;secondary;no;2685;no;no;unknown;20;jun;78;2;-1;0;unknown;no
32;admin.;single;secondary;no;613;yes;no;cellular;2;feb;88;1;-1;0;unknown;no
56;management;married;tertiary;no;1282;no;no;cellular;19;aug;323;4;-1;0;unknown;no
54;technician;married;secondary;no;89;yes;no;cellular;10;jul;140;3;-1;0;unknown;no
36;services;divorced;secondary;no;223;yes;yes;cellular;11;may;80;1;-1;0;unknown;no
25;blue-collar;single;unknown;no;373;yes;no;unknown;27;jun;634;2;-1;0;unknown;no
42;technician;single;tertiary;no;171;no;no;cellular;14;aug;143;2;-1;0;unknown;no
41;technician;married;secondary;no;483;yes;no;unknown;9;may;319;1;-1;0;unknown;no
28;technician;single;secondary;no;-16;yes;no;cellular;18;may;251;3;-1;0;unknown;no
33;technician;single;secondary;no;12177;no;no;cellular;18;aug;76;5;-1;0;unknown;no
31;blue-collar;married;secondary;no;10287;yes;no;cellular;20;nov;293;1;-1;0;unknown;no
45;technician;married;tertiary;no;377;yes;no;unknown;19;jun;835;3;-1;0;unknown;yes
46;technician;married;tertiary;no;675;yes;no;unknown;8;may;50;1;-1;0;unknown;no
42;blue-collar;married;secondary;no;352;yes;no;cellular;11;may;79;3;-1;0;unknown;no
39;housemaid;divorced;secondary;yes;127;no;no;unknown;20;jun;150;2;-1;0;unknown;no
31;blue-collar;married;secondary;no;69;no;no;cellular;19;nov;640;1;-1;0;unknown;no
54;management;divorced;tertiary;no;0;yes;no;cellular;7;may;199;1;297;3;failure;no
37;blue-collar;married;primary;no;1534;yes;no;unknown;3;jun;126;4;-1;0;unknown;no
32;management;single;tertiary;no;914;yes;no;cellular;20;apr;224;1;-1;0;unknown;no
55;services;married;secondary;no;2476;yes;no;unknown;5;may;579;1;-1;0;unknown;yes
56;management;married;tertiary;no;-45;yes;no;unknown;30;may;116;6;-1;0;unknown;no
36;management;married;tertiary;no;254;no;no;unknown;6;jun;161;3;-1;0;unknown;no
52;management;single;tertiary;no;5728;yes;no;cellular;21;nov;79;3;-1;0;unknown;no
41;technician;single;secondary;no;169;yes;no;cellular;12;may;116;2;-1;0;unknown;no
56;blue-collar;married;primary;no;284;no;yes;telephone;3;feb;124;4;204;4;failure;no
57;technician;married;primary;no;19;yes;no;cellular;23;jul;158;1;-1;0;unknown;no
40;entrepreneur;married;secondary;no;50;no;no;cellular;26;aug;63;6;-1;0;unknown;no
38;technician;single;unknown;no;1923;no;no;cellular;30;jul;331;4;-1;0;unknown;no
29;management;single;tertiary;no;437;no;no;cellular;5;aug;504;1;92;1;success;yes
32;blue-collar;single;secondary;no;-691;yes;yes;unknown;2;jun;53;1;-1;0;unknown;no
30;blue-collar;married;primary;no;1317;yes;no;unknown;21;may;395;2;-1;0;unknown;no
49;management;divorced;secondary;no;1598;yes;no;cellular;12;may;76;2;348;1;failure;no
44;blue-collar;married;primary;no;1766;yes;no;cellular;20;nov;100;1;-1;0;unknown;no
28;blue-collar;married;secondary;no;269;yes;no;unknown;3;jun;615;1;-1;0;unknown;no
33;self-employed;single;tertiary;no;1049;no;no;cellular;4;may;126;4;-1;0;unknown;no
59;services;married;secondary;no;307;yes;yes;unknown;6;may;250;7;-1;0;unknown;no
55;retired;married;primary;no;2325;yes;yes;telephone;8;aug;87;7;-1;0;unknown;no
52;management;single;tertiary;no;824;no;no;cellular;8;may;466;1;354;2;failure;no
55;services;divorced;primary;no;96;yes;yes;unknown;5;may;311;2;-1;0;unknown;no
37;admin.;married;tertiary;no;103;yes;yes;cellular;27;apr;81;3;-1;0;unknown;no
32;services;single;secondary;no;808;yes;no;cellular;20;apr;322;1;-1;0;unknown;no
55;retired;divorced;tertiary;no;1218;no;yes;unknown;5;jun;145;1;-1;0;unknown;no
33;blue-collar;married;secondary;no;7048;yes;no;cellular;17;apr;71;2;-1;0;unknown;no
39;self-employed;married;secondary;no;266;no;no;cellular;11;may;102;2;-1;0;unknown;no
37;admin.;married;secondary;no;1396;yes;no;cellular;22;jul;199;2;-1;0;unknown;no
46;blue-collar;married;primary;no;2093;no;no;unknown;5;jun;128;2;-1;0;unknown;no
30;technician;single;tertiary;no;290;no;no;cellular;11;aug;485;5;-1;0;unknown;no
34;management;single;tertiary;no;1;no;no;cellular;19;nov;582;1;-1;0;unknown;no
36;management;married;tertiary;no;6138;yes;yes;cellular;21;nov;358;4;-1;0;unknown;no
43;services;single;secondary;no;66;yes;no;cellular;8;may;198;1;-1;0;unknown;no
52;blue-collar;married;secondary;no;262;no;no;unknown;18;jun;1062;4;-1;0;unknown;no
30;admin.;single;tertiary;no;2351;no;yes;cellular;28;jul;91;13;-1;0;unknown;no
33;management;single;tertiary;no;7419;yes;no;cellular;15;may;21;8;331;29;failure;no
25;blue-collar;married;secondary;no;2307;yes;no;cellular;31;jul;104;5;-1;0;unknown;no
54;blue-collar;married;primary;no;433;yes;no;cellular;20;apr;252;5;-1;0;unknown;no
32;management;single;tertiary;no;414;no;no;unknown;29;sep;21;1;680;5;failure;no
24;self-employed;single;secondary;no;0;yes;no;unknown;6;may;278;1;-1;0;unknown;no
47;management;married;secondary;no;834;no;no;unknown;10;may;165;1;-1;0;unknown;no
36;unemployed;divorced;primary;no;510;no;no;cellular;6;feb;258;2;-1;0;unknown;no
34;blue-collar;single;primary;no;2040;no;no;unknown;17;jun;509;4;-1;0;unknown;no
52;retired;married;secondary;no;1052;yes;no;unknown;29;may;35;1;-1;0;unknown;no
45;entrepreneur;married;secondary;no;781;no;yes;cellular;17;nov;652;2;126;2;failure;yes
35;blue-collar;married;secondary;no;-17;yes;no;unknown;20;jul;7;1;-1;0;unknown;no
42;blue-collar;married;secondary;no;2441;yes;no;unknown;30;may;143;1;-1;0;unknown;no
38;blue-collar;married;secondary;no;2283;yes;no;cellular;14;jul;221;3;-1;0;unknown;no
50;blue-collar;married;primary;no;811;no;no;unknown;11;jun;103;3;-1;0;unknown;no
39;technician;divorced;secondary;no;807;yes;yes;cellular;13;may;69;1;260;6;failure;no
37;technician;divorced;secondary;yes;325;yes;yes;unknown;5;jun;487;1;-1;0;unknown;no
53;management;married;tertiary;no;2094;no;yes;cellular;27;aug;95;6;-1;0;unknown;no
32;blue-collar;married;primary;no;252;yes;no;cellular;15;may;52;1;-1;0;unknown;no
32;self-employed;single;tertiary;no;1815;no;no;telephone;10;aug;235;1;102;2;failure;yes
42;management;married;tertiary;no;4014;yes;no;cellular;21;nov;149;4;186;1;other;no
29;management;single;tertiary;no;1739;yes;no;cellular;3;jun;114;1;-1;0;unknown;no
28;technician;single;tertiary;no;0;yes;no;cellular;15;apr;217;2;-1;0;unknown;no
35;blue-collar;married;secondary;no;911;yes;no;cellular;20;nov;434;2;181;5;other;no
41;self-employed;married;primary;no;-8;yes;no;unknown;27;may;643;2;-1;0;unknown;no
38;management;single;tertiary;no;4082;yes;no;cellular;17;apr;322;2;-1;0;unknown;no
38;unemployed;married;tertiary;no;201;no;no;cellular;4;feb;209;1;-1;0;unknown;no
41;entrepreneur;married;secondary;no;30;no;no;cellular;30;apr;460;1;-1;0;unknown;yes
32;blue-collar;single;secondary;no;255;no;no;unknown;4;jun;175;1;-1;0;unknown;no
32;blue-collar;married;primary;no;103;no;no;cellular;23;jul;312;1;-1;0;unknown;no
47;blue-collar;married;primary;no;48;no;no;cellular;13;aug;170;2;-1;0;unknown;no
42;self-employed;married;tertiary;no;0;no;no;cellular;28;aug;35;13;-1;0;unknown;no
45;management;married;tertiary;no;-73;no;no;cellular;18;nov;125;2;-1;0;unknown;no
38;management;married;tertiary;no;0;yes;no;cellular;13;may;537;5;303;2;failure;no
43;entrepreneur;married;secondary;no;556;yes;no;cellular;17;jul;317;1;-1;0;unknown;no
37;management;married;tertiary;no;26;no;no;cellular;17;jun;151;7;62;4;failure;no
68;retired;single;tertiary;no;2144;no;no;cellular;22;oct;277;1;184;2;success;yes
39;blue-collar;single;primary;no;554;no;no;telephone;31;jul;22;5;-1;0;unknown;no
37;services;married;secondary;no;-5;yes;yes;unknown;30;may;43;2;-1;0;unknown;no
34;technician;married;secondary;no;260;yes;no;cellular;17;apr;20;2;238;2;failure;no
37;blue-collar;married;secondary;no;195;yes;no;unknown;1;jul;10;1;-1;0;unknown;no
49;technician;married;tertiary;no;1071;no;no;cellular;17;jun;169;1;-1;0;unknown;yes
40;technician;married;primary;no;210;yes;no;cellular;12;may;22;4;-1;0;unknown;no
34;management;married;tertiary;no;0;no;no;cellular;15;apr;125;2;-1;0;unknown;no
31;management;married;tertiary;no;430;yes;no;cellular;25;jul;137;16;-1;0;unknown;no
45;admin.;married;secondary;no;309;no;no;cellular;25;aug;72;4;-1;0;unknown;no
50;management;divorced;tertiary;no;810;no;no;cellular;15;sep;91;1;103;3;success;yes
41;blue-collar;married;unknown;no;1402;no;no;cellular;31;jul;33;14;-1;0;unknown;no
53;management;married;tertiary;no;-601;yes;no;unknown;30;may;509;2;-1;0;unknown;no
43;management;divorced;tertiary;no;443;yes;no;unknown;9;may;219;1;-1;0;unknown;no
48;management;married;tertiary;no;7825;no;no;telephone;21;nov;77;5;-1;0;unknown;no
39;management;single;tertiary;no;1914;no;no;cellular;18;aug;94;4;-1;0;unknown;no
36;housemaid;married;primary;no;758;no;no;unknown;17;jun;236;2;-1;0;unknown;no
36;admin.;single;secondary;no;11174;yes;no;cellular;15;apr;953;1;-1;0;unknown;yes
34;blue-collar;married;primary;no;431;yes;no;cellular;15;may;514;1;-1;0;unknown;no
35;blue-collar;married;unknown;no;56;yes;no;unknown;3;jun;130;1;-1;0;unknown;no
33;management;married;tertiary;no;1;yes;yes;cellular;21;jul;551;8;-1;0;unknown;no
30;admin.;single;tertiary;no;-396;yes;no;unknown;9;may;89;2;-1;0;unknown;no
55;technician;married;tertiary;no;0;no;no;cellular;17;nov;501;1;-1;0;unknown;no
31;self-employed;married;primary;no;1074;yes;no;unknown;23;may;1438;2;-1;0;unknown;no
28;management;single;tertiary;no;9710;no;no;cellular;14;oct;786;2;-1;0;unknown;no
35;services;married;secondary;no;1453;yes;no;unknown;28;may;199;1;-1;0;unknown;no
30;student;single;tertiary;no;7513;no;no;cellular;11;aug;269;2;-1;0;unknown;no
52;blue-collar;married;secondary;no;1797;yes;no;cellular;27;nov;92;2;99;1;failure;no
75;retired;married;primary;no;1765;no;no;telephone;11;mar;282;2;181;2;success;no
27;blue-collar;married;secondary;no;5854;no;no;cellular;15;may;255;2;-1;0;unknown;no
24;blue-collar;single;secondary;no;0;yes;no;unknown;19;may;202;1;-1;0;unknown;no
34;technician;married;secondary;no;0;yes;no;cellular;3;feb;146;1;91;2;other;no
41;technician;single;secondary;no;2242;yes;no;cellular;6;may;459;4;-1;0;unknown;no
40;management;married;tertiary;no;2763;yes;no;cellular;2;jul;566;1;395;2;success;yes
30;admin.;single;secondary;no;-1;yes;no;unknown;28;may;141;1;-1;0;unknown;no
34;technician;married;tertiary;no;149;no;no;cellular;22;aug;739;2;-1;0;unknown;yes
83;retired;divorced;primary;no;46;no;no;cellular;25;mar;115;1;-1;0;unknown;yes
48;admin.;married;secondary;no;315;yes;no;cellular;12;may;165;1;-1;0;unknown;no
31;unemployed;married;secondary;no;20;no;no;cellular;28;jan;304;1;71;1;failure;no
58;management;divorced;tertiary;no;-197;yes;no;unknown;27;may;277;4;-1;0;unknown;no
32;blue-collar;married;primary;no;3136;yes;no;cellular;19;nov;820;1;-1;0;unknown;yes
60;admin.;married;secondary;no;12980;no;no;cellular;5;mar;115;1;-1;0;unknown;yes
52;housemaid;married;primary;no;3283;no;no;unknown;11;jun;553;1;-1;0;unknown;no
42;blue-collar;single;primary;no;-68;yes;yes;unknown;26;may;167;1;-1;0;unknown;no
56;admin.;divorced;secondary;no;279;yes;no;cellular;11;may;288;2;-1;0;unknown;no
41;services;married;primary;no;450;yes;no;unknown;14;may;374;2;-1;0;unknown;no
34;management;married;tertiary;no;4714;yes;yes;cellular;11;may;123;2;-1;0;unknown;no
29;blue-collar;married;primary;no;-235;yes;no;cellular;22;jul;189;1;-1;0;unknown;no
45;housemaid;married;tertiary;no;143;no;no;unknown;18;jun;83;1;-1;0;unknown;no
27;admin.;married;secondary;no;1417;yes;no;cellular;15;may;143;2;343;3;failure;no
44;blue-collar;married;secondary;no;577;yes;no;unknown;28;may;199;3;-1;0;unknown;no
28;services;single;secondary;no;387;no;no;cellular;3;feb;158;5;-1;0;unknown;no
43;admin.;single;secondary;no;733;yes;no;cellular;19;nov;1102;3;-1;0;unknown;yes
36;blue-collar;married;secondary;no;56;no;no;unknown;24;jun;481;6;-1;0;unknown;no
31;entrepreneur;single;unknown;no;301;yes;no;cellular;4;feb;371;1;-1;0;unknown;no
57;retired;married;tertiary;no;11254;no;no;cellular;30;jul;229;2;-1;0;unknown;no
42;self-employed;married;primary;no;3717;no;no;unknown;20;jun;235;1;-1;0;unknown;no
32;management;single;secondary;no;453;yes;no;cellular;2;feb;544;1;269;2;failure;no
52;admin.;married;secondary;no;0;no;no;unknown;18;jun;161;1;-1;0;unknown;no
33;admin.;married;secondary;no;0;no;no;cellular;4;nov;86;3;-1;0;unknown;no
40;technician;married;primary;no;644;yes;no;cellular;16;apr;118;2;336;1;failure;no
33;technician;married;secondary;no;2284;yes;yes;cellular;7;jul;210;2;-1;0;unknown;no
58;retired;married;tertiary;no;3628;no;no;unknown;16;jun;109;2;-1;0;unknown;no
55;management;married;tertiary;no;10065;no;no;cellular;20;nov;197;5;177;3;failure;no
54;housemaid;married;unknown;no;909;no;no;cellular;20;aug;111;3;-1;0;unknown;no
25;blue-collar;single;secondary;no;612;yes;no;cellular;21;jul;172;4;-1;0;unknown;no
28;technician;single;secondary;no;618;yes;no;cellular;7;may;281;1;-1;0;unknown;no
49;admin.;married;secondary;no;1677;no;no;unknown;5;jun;19;3;-1;0;unknown;no
30;blue-collar;single;secondary;no;-276;no;yes;cellular;4;feb;361;8;-1;0;unknown;no
52;technician;married;secondary;no;1815;no;no;cellular;6;aug;131;3;-1;0;unknown;no
47;services;married;secondary;no;1073;no;no;telephone;11;jul;518;3;-1;0;unknown;no
51;management;divorced;tertiary;no;-256;yes;yes;cellular;14;may;97;1;-1;0;unknown;no
49;services;married;secondary;no;653;no;no;cellular;11;aug;317;2;-1;0;unknown;no
41;admin.;married;secondary;no;67;no;no;cellular;20;apr;185;2;150;2;failure;no
48;blue-collar;married;secondary;no;1596;yes;no;unknown;14;may;760;1;-1;0;unknown;yes
54;blue-collar;married;primary;no;1033;no;no;unknown;20;jun;152;3;-1;0;unknown;no
52;services;married;secondary;no;145;no;no;cellular;22;aug;205;4;-1;0;unknown;no
45;blue-collar;married;primary;no;626;yes;no;unknown;14;may;68;1;-1;0;unknown;no
44;technician;married;secondary;no;1901;no;no;cellular;6;aug;165;2;-1;0;unknown;no
41;admin.;single;secondary;no;4464;yes;no;telephone;21;jul;1425;2;-1;0;unknown;no
54;blue-collar;married;primary;no;2110;yes;no;cellular;16;apr;618;1;-1;0;unknown;no
38;technician;married;tertiary;no;180;no;no;cellular;6;aug;258;7;-1;0;unknown;no
55;admin.;single;secondary;yes;986;no;yes;cellular;2;feb;12;3;-1;0;unknown;no
56;technician;married;secondary;no;264;yes;yes;cellular;7;may;639;2;280;5;success;no
39;services;divorced;secondary;no;-288;yes;no;cellular;11;may;227;1;-1;0;unknown;no
53;blue-collar;single;primary;no;354;yes;no;unknown;17;jun;96;2;-1;0;unknown;no
25;technician;married;secondary;no;691;yes;no;cellular;15;may;333;1;330;2;failure;no
36;student;married;primary;no;3503;no;no;unknown;6;jun;31;1;-1;0;unknown;no
32;technician;single;tertiary;no;696;no;yes;cellular;13;aug;101;4;105;4;failure;no
46;retired;married;secondary;no;2396;no;no;cellular;8;may;307;1;-1;0;unknown;no
52;management;divorced;tertiary;no;2909;yes;no;unknown;30;may;110;1;-1;0;unknown;no
30;blue-collar;divorced;primary;no;-258;yes;no;cellular;18;may;18;2;-1;0;unknown;no
35;technician;married;secondary;no;1577;yes;yes;cellular;17;nov;53;1;-1;0;unknown;no
39;management;married;tertiary;no;1572;no;no;cellular;7;aug;1462;4;-1;0;unknown;no
45;blue-collar;married;unknown;no;2056;no;yes;unknown;11;jun;191;1;-1;0;unknown;no
57;unemployed;married;secondary;no;3867;yes;no;unknown;12;may;71;2;-1;0;unknown;no
35;management;married;tertiary;no;0;yes;yes;cellular;25;jul;86;4;-1;0;unknown;no
43;unemployed;married;tertiary;no;0;no;no;cellular;18;oct;464;1;94;2;success;yes
48;management;divorced;secondary;no;122;yes;no;telephone;7;may;325;1;-1;0;unknown;no
57;services;married;secondary;no;1166;no;no;unknown;9;jun;106;1;-1;0;unknown;no
27;blue-collar;married;tertiary;no;335;yes;no;unknown;26;jun;519;3;-1;0;unknown;yes
40;entrepreneur;married;secondary;no;0;yes;no;cellular;25;jul;560;1;-1;0;unknown;no
34;blue-collar;married;primary;no;351;no;yes;cellular;14;jul;326;11;-1;0;unknown;no
34;technician;single;secondary;no;0;no;no;telephone;10;jul;185;1;-1;0;unknown;no
30;entrepreneur;single;tertiary;no;-63;yes;no;unknown;3;jun;94;1;-1;0;unknown;no
34;management;single;secondary;no;0;no;no;cellular;22;aug;132;4;-1;0;unknown;no
41;management;married;tertiary;no;1272;yes;no;cellular;17;nov;214;1;-1;0;unknown;no
40;blue-collar;single;secondary;no;1;yes;no;unknown;8;may;190;1;-1;0;unknown;no
54;management;married;tertiary;no;511;no;no;cellular;17;feb;1201;3;-1;0;unknown;no
34;technician;single;tertiary;no;228;yes;no;cellular;22;jul;387;4;-1;0;unknown;no
31;technician;single;tertiary;no;-241;yes;no;cellular;18;may;333;2;355;1;failure;no
44;management;divorced;tertiary;no;2422;yes;no;cellular;16;apr;399;2;269;2;failure;no
34;technician;single;tertiary;no;242;yes;no;unknown;6;may;112;1;-1;0;unknown;no
42;management;married;tertiary;no;2816;no;no;cellular;10;nov;193;2;-1;0;unknown;yes
32;blue-collar;married;secondary;no;1787;yes;no;cellular;12;may;87;4;357;4;failure;no
42;services;married;primary;no;248;yes;no;cellular;14;may;480;2;-1;0;unknown;no
30;services;single;tertiary;no;803;no;no;cellular;30;apr;243;1;-1;0;unknown;no
33;management;married;tertiary;no;8339;yes;no;cellular;5;may;335;2;165;5;other;no
73;retired;single;secondary;no;1050;no;no;cellular;4;mar;562;3;181;2;failure;yes
45;management;married;secondary;no;424;yes;yes;cellular;12;aug;216;5;-1;0;unknown;no
35;management;married;tertiary;no;1285;no;no;cellular;26;aug;100;4;-1;0;unknown;no
42;management;married;tertiary;no;6080;no;no;cellular;21;nov;98;3;-1;0;unknown;no
31;technician;married;tertiary;no;442;no;no;cellular;15;oct;244;1;-1;0;unknown;no
68;retired;married;primary;no;1759;no;no;telephone;8;apr;185;1;-1;0;unknown;no
43;self-employed;married;secondary;no;634;yes;no;cellular;17;nov;65;1;131;1;failure;no
36;entrepreneur;divorced;tertiary;no;3407;no;no;cellular;16;mar;392;4;-1;0;unknown;yes
34;blue-collar;married;secondary;no;0;yes;no;cellular;8;may;325;1;170;2;failure;no
58;entrepreneur;married;primary;no;1657;no;no;unknown;6;jun;172;2;-1;0;unknown;no
55;management;married;tertiary;no;16786;no;no;cellular;18;nov;90;1;-1;0;unknown;no
32;admin.;married;secondary;no;1661;yes;no;cellular;5;feb;76;1;209;2;failure;no
40;management;married;tertiary;no;-1212;yes;no;cellular;15;may;1259;2;333;18;failure;no
28;blue-collar;single;secondary;no;4229;yes;yes;cellular;5;may;205;2;-1;0;unknown;no
51;self-employed;married;secondary;no;95;yes;no;cellular;23;jul;1309;4;-1;0;unknown;yes
38;admin.;married;secondary;no;0;yes;no;telephone;16;jul;264;5;-1;0;unknown;no
31;student;single;secondary;no;216;no;no;cellular;3;jun;138;1;-1;0;unknown;no
39;management;single;tertiary;no;12437;no;no;telephone;18;nov;40;1;-1;0;unknown;no
41;technician;married;secondary;no;1838;yes;no;cellular;15;jul;135;1;-1;0;unknown;no
